"","order_id","products"
"290",245000,"c(21288, 16797, 20940, 196)"
"291",246797,"c(30635, 30391, 7493, 18523, 1511, 21903, 8277, 13031, 4900, 33438, 25890, 37067)"
"292",246975,"c(37646, 38383, 40174, 21137, 25640, 11250, 9595, 27277, 43512, 20957, 11512, 46886, 31215)"
"293",247059,"c(8127, 4605, 20520, 14462, 19508, 546, 33709, 27845, 14218, 2770, 44926, 41787, 28199, 5025, 17630, 40706, 21137, 49182, 45066)"
"294",248504,"c(47144, 30489, 11481, 28985, 21903, 11688, 5250)"
"295",250025,"c(3873, 13176, 34197, 15200, 15649, 38108, 33845, 33000, 49235, 4102, 20906, 38777, 7952, 26452, 3081, 2452, 9182, 39275)"
"296",251038,"c(29447, 8021)"
"297",251743,"c(47209, 41842, 18362, 27683, 14467, 13798, 5876, 22935, 43371, 31180, 4781)"
"298",251782,"c(25659, 36339, 44229, 7411)"
"299",252126,"17027"
"300",252695,"c(24852, 35507, 36978)"
"301",252740,"c(9934, 22395, 36929, 37110, 13176, 37646, 27966, 17123, 38777, 2298, 48628, 781, 13249, 22935, 890, 17794, 22963, 44910)"
"302",253033,"c(26209, 23375, 8382, 3464, 37188, 5240)"
"303",253343,"c(10258, 1993, 16797, 43352, 196)"
"304",253769,"c(24632, 2067, 33462, 30658, 42828, 38256, 30450, 5322, 14183, 24852, 28204, 37646, 18523, 19156, 24954, 27086, 19156, 24852, 28204, 24954, 5757, 24632, 30658, 2067, 8277)"
"305",254767,"c(38035, 26767, 24852, 43295, 19677, 19691, 30618, 44487, 18352, 49235)"
"306",254965,"c(17568, 8073, 10527, 45930, 2180)"
"307",256179,"c(12013, 12635)"
"308",256218,"c(44632, 21709, 35221, 20119, 28204, 29926, 40386, 25072, 5684, 27751, 44406)"
"309",257222,"c(3243, 25598, 39276, 48177, 17822, 21057)"
"310",258043,"11005"
"311",258209,"c(18150, 39408, 34675, 36446, 24852, 22153, 10776, 24192, 25466, 32303, 20577)"
"312",260448,"c(13176, 16168, 43295, 35467, 38490, 31075, 29418, 15063)"
"313",260735,"c(16185, 21616, 34126, 41220, 25272, 45066, 42736, 49383, 3332, 44359, 4605, 47209, 8670, 24184, 21938, 48679, 46667, 47626, 21137)"
"314",264734,"c(9597, 18394, 32141, 2719, 20378, 32211, 40261, 41302, 11837)"
"315",266204,"c(10833, 24852, 34004, 35430, 11121, 36086, 32971)"
"316",266520,"c(47119, 15902, 13176, 28156, 26209, 30391, 39190, 41950, 38730, 30750, 3708, 46667, 44570, 34243, 46676)"
"317",268953,"c(7781, 24852, 20082, 21137, 47209, 4920, 22825, 40878)"
"318",272278,"c(880, 3362, 22933, 33407, 15290, 2295, 21938, 17878, 46820, 21137)"
"319",272760,"c(35830, 24852, 17016, 26620, 7969, 48183, 4605, 19678, 39803, 33129, 22497, 16363, 17703, 28465, 38475)"
"320",273469,"c(35221, 30591, 27102, 14947, 17621, 38341, 15655, 2091, 6576, 32455, 4778, 9078, 13071, 29196, 8488, 4493, 35665)"
"321",276097,"c(12614, 5785, 39877, 21077, 27521, 16341, 49683, 37646, 8277, 48679, 5337, 3376, 21137, 2078, 29941, 17794, 35535, 28476, 21616)"
"322",277708,"c(27024, 30731, 15359, 37637, 40663, 27610, 11408, 42736, 45607, 7736, 29848, 5782, 28427, 44987, 28313, 18150, 2294, 32971)"
"323",281733,"c(34126, 30305, 11895, 46069, 38419, 16325, 5912, 4086, 17794, 8903, 13070, 43140)"
"324",284736,"c(4138, 9796, 34635, 33251)"
"325",286983,"c(18770, 39180, 27086, 39947, 33731, 44632, 11941, 22935, 21709, 28278, 21267, 26209, 8087, 22825, 21903, 39877, 6873, 46979)"
"326",289461,"c(24838, 40723, 24184, 26209, 20114, 47626, 21903, 37718, 38544, 19354, 31683, 37687, 14579, 47766, 21137, 31040, 34635, 10644, 38273)"
"327",289728,"c(31215, 21267, 42828, 35948, 12312, 12398)"
"328",293975,"c(14947, 27325, 8568, 5296, 38925, 43633, 21903)"
"329",296009,"c(14057, 17191, 43087, 44632, 28342, 35221, 21709, 26620, 20119, 30353, 39947, 12576, 39561, 45977, 21567, 24841)"
"330",296351,"c(27171, 16083, 13176, 27845, 46359, 44759, 27509)"
"331",297059,"c(28204, 24184, 41787, 43565, 10492, 40174)"
"332",299068,"46061"
"333",299368,"c(19508, 19767, 43154)"
"334",299480,"c(32403, 21903)"
"335",299676,"c(40706, 8518, 5031, 4294, 18232, 47439, 21137)"
"336",300163,"c(28799, 5077, 20682, 9901, 39276, 13225, 27801, 24643)"
"337",300559,"45004"
"338",300677,"c(47766, 13563, 44670, 41259, 27247, 24184, 19781, 2770, 14143)"
"339",301876,"c(24852, 43504, 44815, 49141, 4137, 32177, 4210, 11182, 24009, 11988, 2846, 9643, 43658, 36180, 44640)"
"340",301988,"c(35921, 8644, 22275, 14233, 26764, 20828, 7969, 26346, 47518, 36026, 34024, 36086, 43860, 42335)"
"341",302080,"c(47141, 8805, 17731, 31210, 39464, 36011, 45249, 46844)"
"342",302695,"c(33579, 40706, 45200, 21405, 3957, 26940)"
"343",305647,"c(8802, 35168, 32652, 43961, 37357, 42242, 2597, 22935, 35140, 17541, 45139, 35734, 21616, 29668, 20084, 24363, 2985, 29460)"
"344",306268,"c(27086, 17008, 12276, 39275, 21137, 44361, 38287, 30233)"
"345",306910,"c(24852, 40174, 46347, 28384, 26384, 32768, 16797, 7379, 18296, 16668)"
"346",308623,"c(27845, 2855, 35886, 16797)"
"347",310144,"c(27325, 23288, 8277, 24852, 1940, 48226, 17870, 30353, 49520, 42972, 41844, 18071)"
"348",310596,"43056"
"349",311095,"c(13176, 27966, 21137, 5450, 8174, 38456, 42265)"
"350",311126,"c(37477, 46417, 11182, 46284, 35360, 15252, 23776, 42913)"
"351",311846,"c(27029, 31964, 1831, 36316)"
"352",312442,"c(31720, 11782, 35939, 24125, 47209, 10749, 1244, 22935, 19678, 2855, 27845, 11520, 24852, 30489, 47209, 21709, 43192, 2643, 28985, 45066, 1090, 30169)"
"353",313127,"c(46969, 35951, 21137, 28940, 12756, 35715, 16973, 27325, 41950)"
"354",313331,"c(19660, 24838, 43086, 30406, 19613, 13176, 32864, 13093, 42294, 6061, 40120, 41570, 45819, 5982, 35167, 44761, 43789, 31343)"
"355",313431,"c(22108, 32700, 45681, 18709, 25922)"
"356",313730,"c(27086, 30776, 49247, 22537, 49131, 24852, 23375, 29307, 13712, 47993, 2043, 25588, 8277, 22151, 34993, 17691, 4920)"
"357",314945,"c(31683, 41290, 22000, 32638, 39922, 26209, 26209, 47626, 16696, 21131, 35948, 13477, 2974, 10473, 18339, 6846)"
"358",315179,"c(6473, 13212, 11520, 44479, 20842, 9076, 21137, 27966, 19820)"
"359",316634,"26369"
"360",317737,"c(22495, 32492, 30668, 7175, 24780, 34024, 21786, 28842, 47209, 26172, 20114, 34449, 26209, 9076, 47626, 20919, 44683, 38185, 44142, 38867)"
"361",319835,"47890"
"362",320722,"c(47015, 14959, 35911, 28643, 26242)"
"363",322069,"c(14788, 24297, 47877, 7146)"
"364",322353,"c(8277, 4698, 32931, 31717, 38504, 4796, 22963, 25407, 37687, 26209, 46820, 27966)"
"365",323195,"c(26600, 1217, 39055)"
"366",323778,"c(39928, 21137, 23543, 6475, 21288, 19660, 7916, 37646, 38739, 26800, 27999, 21872, 22828, 15327, 3711)"
"367",323815,"c(35914, 10673, 5077, 4354, 30021, 4591, 43973)"
"368",325122,"c(38739, 48679, 18434, 22828, 7035, 37687, 39877, 248, 40310, 41213, 33279, 46969, 16797, 24852, 27845, 39475)"
"369",328774,"c(26620, 20119, 14947, 44632, 35221)"
"370",329615,"c(33768, 5785, 5649, 44632, 12576, 17044, 29874, 45002, 45007, 31506, 25972, 18362, 28682, 41319, 19816, 40396)"
"371",330180,"c(27104, 5373, 25659, 10246, 13176, 19057, 20574)"
"372",330751,"9387"
"373",331644,"c(13176, 21506, 27243, 13605, 8087, 7677, 39699, 26177, 37053, 39973, 17861, 32293)"
"374",331871,"c(9339, 27811, 27325, 33315, 21543, 48023)"
"375",333464,"c(28199, 3696, 41582, 1695, 31964, 14168, 29978, 35956)"
"376",334029,"8803"
"377",334369,"c(37654, 12914, 31406, 2099, 37107, 37931, 14536)"
"378",335722,"c(37993, 47083, 18201, 204, 45664, 23782, 36545, 19366, 22031, 48885, 5251, 19445, 8136)"
"379",337900,"c(48745, 22935, 21938, 49236, 6615, 4799, 27086, 22827, 39425, 972, 2314, 46906, 9327, 28527, 20339, 11543, 48023, 21872)"
"380",339879,"c(13944, 10473, 31486, 34247, 12993, 49225, 15925, 44475, 19348, 47759, 17545, 27958, 37286, 28204)"
"381",341027,"c(14335, 43330, 24379, 4756, 39168, 10333)"
"382",342158,"c(6069, 5322, 17224, 49519, 5487, 18523, 22286, 18503, 10221, 16609)"
"383",342700,"c(24852, 42404, 45066, 4920, 5450, 40761, 40706, 24184, 43394)"
"384",344762,"c(20561, 325, 21316, 15776, 45364, 14582, 27796, 4778, 21573, 45753, 36194, 7628)"
"385",345220,"c(38340, 37999, 47272, 43631, 23909, 4687, 33976, 47438, 11203, 32497, 21553, 29095, 37817, 43427, 17008, 28299, 14488, 29553, 31778, 40285)"
"386",346979,"c(43122, 13517, 44533, 42450, 13176, 29447, 35233)"
"387",348276,"c(10851, 35701, 43744, 27325)"
"388",350449,"c(14371, 40198, 18037, 5514, 7649, 42803, 32293, 24952, 4297, 13740, 11352, 27454, 30489, 13646, 16808, 18910, 21137, 32864, 27012, 46916)"
"389",351455,"c(10863, 28134, 7076, 38405, 4268, 33282, 17766, 17244, 5785, 24518, 2067, 23219, 39947, 12576, 25332, 8548, 20549, 32734)"
"390",351491,"c(42828, 19820, 11440, 2452, 26728, 45368, 37019, 38274, 46505, 10749, 27104, 21137, 26604, 34584, 24489)"
"391",352599,"c(21137, 21927, 8277, 47766, 12456, 3212)"
"392",352781,"c(1511, 36735)"
"393",352797,"c(21903, 45066, 25370, 36777, 25980, 8021, 25020, 8230, 6341)"
"394",355781,"c(36227, 30696, 32303, 22290, 13108, 23117, 34690)"
"395",356609,"c(29217, 5646, 5876, 13176, 48679, 47209, 24964, 16896, 22935, 24884, 23165, 21903, 19048, 5652, 48309, 32352, 44359, 39812, 27104)"
"396",357124,"c(20842, 288, 28918, 3599, 7131, 8138, 48595, 12290, 691, 25346)"
"397",358285,"c(22692, 27548, 19437, 45815, 5072, 46584, 45835, 43875, 14211, 33845, 14065, 25715, 38192, 14211, 47966, 41216, 45815, 25837, 31693, 21829, 27966, 37067, 5072, 33845, 31636, 45815, 13176, 39794, 45106, 12743, 14211, 45835, 38329, 35976, 5918, 43875, 2540, 47792, 33816)"
"398",359957,"c(20940, 16797, 12341, 21288, 20955, 25133, 8048, 32455, 21292, 43352, 46931)"
"399",360235,"c(24852, 33793, 4210, 11821, 5077, 19125, 47660, 2050, 27681, 47766, 12621, 48746, 36291, 16897, 49621, 46473, 40319, 33184, 38100)"
"400",363719,"c(34358, 1940, 28427, 41757, 25152, 40708, 11408, 7379, 45007)"
"401",364354,"c(34809, 41682, 47766, 21903, 49680)"
"402",370526,"c(43376, 38890, 28985, 19503)"
"403",371359,"c(33544, 38312, 24852, 31605, 9550, 7503, 16154)"
"404",373105,"c(15902, 28465, 24799, 13263, 25671, 859, 49270, 455, 46703, 18052, 26209, 27959, 24852, 39560, 820, 15008, 44830, 28572, 37030)"
"405",373933,"21573"
"406",374071,"c(40002, 43496, 27845, 23543, 4603, 13176, 19660, 46802, 24489, 30581, 9839, 30489, 31040)"
"407",375269,"c(34126, 31159, 36011, 8506)"
"408",376067,"c(1194, 43577, 46979, 12916, 37096, 26833)"
"409",376170,"c(33731, 39180, 19478, 7948, 17652, 7500, 13852, 33731, 13176, 29675, 20995, 45007, 41588, 26848, 6104, 24489, 48123, 44449, 27122, 22922, 31371, 48543, 25300, 48383, 43504)"
"410",376703,"c(26040, 3318, 33950, 36557, 4006, 11631, 27323, 45875, 16479, 43026, 1639, 24852, 29307, 9808, 32259, 31564, 26148, 24203)"
"411",377064,"c(27122, 29009, 34124)"
"412",377479,"c(26209, 5876, 27966, 21137, 39275, 12572, 49174)"
"413",381852,"c(35412, 16797, 41565, 23785, 28199, 44340, 1069, 35221, 24852, 48205, 47111, 26165, 5420, 32303)"
"414",382397,"c(26209, 23734, 38400, 43961, 28171, 12039, 19046, 18176, 34969, 18027, 2116, 21938, 45504, 44683, 25832, 22849, 24759, 27845, 32578, 44683, 21616, 2086)"
"415",383650,"c(46149, 196, 19660, 13259, 35561)"
"416",383794,"c(4658, 17461, 43522, 39696, 26746, 44580, 37646, 21405, 5876, 4182, 13907, 15591, 35750, 47144, 22857, 25533, 24262, 40268)"
"417",383870,"c(28985, 39812, 22935, 25466, 14084, 24852)"
"418",384293,"c(21137, 8277, 31649, 20440)"
"419",385616,"c(44568, 26047, 168, 15739, 41562, 45835, 6030, 13176, 47766, 47209, 27966, 34822, 39613, 46429, 17836, 43093, 20824, 39993, 47818)"
"420",388032,"c(31759, 38768)"
"421",389250,"c(14355, 21903, 12471, 46667, 21195, 651, 15613)"
"422",389528,"c(9913, 43597)"
"423",389546,"c(30489, 1215, 6187, 12343, 28745, 6348, 42083, 18618, 42265, 49610, 5194, 16185, 13176, 4962, 41950, 21616, 10831, 37646)"
"424",390711,"c(35504, 9583, 34622, 34244, 46616, 10863, 14084, 29126)"
"425",392831,"c(21903, 49683, 24964, 16521, 13176)"
"426",393973,"c(1160, 46088, 30850, 10613, 8638, 40002, 41131, 37923, 34487, 29554)"
"427",395181,"c(21572, 39408, 46562, 40199)"
"428",397535,"c(21653, 21903)"
"429",397550,"c(31805, 13447, 26307, 1942, 16797, 15479, 47626, 6300, 45368, 36011, 31433)"
"430",397982,"c(46584, 21903, 22825, 7539, 48057, 8173, 30169)"
"431",398803,"c(37011, 45083, 37053, 19261, 24024, 46820, 37119, 22035, 40738, 39806, 42342, 44629, 28137, 44629, 42265, 46820, 44949, 24852, 19261, 8277, 39806, 42828, 22935, 11408, 43789, 34126, 10691, 36772, 12125, 27423, 27966)"
"432",398968,"c(44632, 24852, 45066, 16797, 7898, 17795, 21372, 36954, 14536, 46821, 33351, 32085, 23892, 40332, 42677, 25442, 38164, 31769)"
"433",400585,"c(27730, 21137, 22035, 44632, 40723, 27925, 20760, 47209, 15290)"
"434",401390,"c(11109, 3628, 27086, 42701)"
"435",403203,"c(24852, 6347, 26620, 8277, 48679, 45007, 9839, 39928, 12395, 16759, 46979, 27695, 40516, 44359, 1244, 39877, 1757)"
"436",403704,"c(18370, 45946, 40910, 999, 41290, 32110, 49235, 7179, 42958, 35951, 35221, 13176, 12576, 15392)"
"437",407187,"c(16419, 40454, 38803, 22124, 32465, 20995, 27104, 48205, 25837, 27196, 5770, 44536, 28439, 26139, 15097, 20919, 44292, 23347, 35317)"
"438",407320,"c(18998, 4258, 5586, 37036, 5859, 32939)"
"439",407923,"c(47626, 40811, 37915)"
"440",408058,"c(40377, 12409, 13176, 42585, 47258, 30905, 35142, 47144, 42102, 22451, 32465, 37147, 1516, 27156)"
"441",408900,"c(8859, 19660)"
"442",408961,"c(24852, 26497, 34969, 47626)"
"443",409074,"c(44275, 27966, 27695, 45840, 4957, 5077, 13176, 17949, 22035, 21137, 26329, 5134, 1194, 40706, 10753, 16254, 44560, 37766, 38293, 17949, 38689, 21137, 38777, 26790, 25167, 13776, 5077, 27690, 33497, 10753, 20574, 42828, 48953, 11130, 39299)"
"444",410650,"c(4091, 33452, 37011, 5268)"
"445",410955,"c(46113, 15057)"
"446",411213,"c(7503, 41890, 11980, 23909)"
"447",411689,"c(27012, 27521, 2983, 38944, 29388, 21508, 22745, 15604, 10455, 20017, 17284, 49481, 13212, 44126, 47626, 26209, 24852)"
"448",413405,"c(48679, 49683, 26298, 32030, 25931, 35824)"
"449",414944,"c(48628, 27845, 44471, 31640, 12320, 13176, 21704, 6104)"
"450",416405,"c(21137, 5876, 2825, 41950, 39353, 6999, 6891, 22969, 23025, 38985, 20327, 19736)"
"451",417101,"c(5258, 42265, 15772, 21573, 39657, 2457, 18067, 4920, 21137)"
"452",419573,"14242"
"453",420033,"c(14233, 33120, 24852, 15399, 9006, 47766, 32403, 24838)"
"454",420597,"c(24852, 19057, 42803, 22035, 10125, 25199, 18441, 35221, 32303, 9076, 18418, 21137, 38456, 13629, 43086, 9839, 41950, 49683, 21938, 31553, 21526, 21326)"
"455",422105,"c(26620, 32740, 17454, 16797)"
"456",425304,"c(30391, 44359, 11827, 48333)"
"457",425367,"c(14147, 8424, 6631, 47209, 14493)"
"458",425427,"c(10644, 48205, 34137)"
"459",427345,"9623"
"460",428146,"c(19376, 21506, 2876, 11123, 8053, 13176, 37400, 4870, 5575, 21009)"
"461",428218,"c(18531, 27695, 20995, 27999, 248, 7179, 38456, 21295)"
"462",428575,"c(43122, 40593, 24852, 9825)"
"463",430255,"c(8277, 29668, 35547, 26949, 48679, 7963, 6638, 12395, 9515, 42317, 36792)"
"464",430472,"c(44632, 30953, 33407, 19904, 1757, 228, 39024, 29007, 7485, 1571, 48299, 23338, 17807)"
"465",430492,"c(43262, 17256, 32052, 12572, 39121, 11352, 43504, 18465, 19731, 14084, 13176, 35857, 8619, 38108, 16725, 23625)"
"466",430881,"c(8193, 49683, 26165, 24838)"
"467",431998,"c(23102, 9421, 22025, 24852, 39527, 40706, 28199, 30949, 47626, 11782, 18370, 13225, 17461, 39391, 30776, 21616, 40174, 34584, 21137)"
"468",433274,"c(41453, 24852, 10312, 42805, 40486, 7206, 41290, 11123, 18049, 10569, 26851, 5635, 10697, 23670, 1408, 46673, 45445)"
"469",433948,"c(14168, 29447, 17600, 424, 37289, 35124, 31506)"
"470",437699,"c(18670, 5322, 10644, 35951, 6948)"
"471",442416,"c(49235, 6287, 42736, 41290, 8670, 4605, 5337, 45603, 9327, 7010, 47626, 45763, 11959, 32734, 40749)"
"472",442799,"c(20323, 27741, 20114, 24852, 47209, 26209, 48745, 48632, 5479, 43768, 40706, 27845, 26604, 29941, 32230)"
"473",445640,"c(48577, 34335, 43522, 18567, 7948, 22089, 24852, 30489, 26751, 33540, 35887, 39696, 22553, 47993)"
"474",447069,"c(10017, 43394, 37766, 26209, 47766, 28849, 20114)"
"475",447273,"c(4793, 12572, 17145, 2447, 33055, 43192, 22035, 37646)"
"476",447278,"c(33572, 39099, 34635, 19366, 35607, 39696)"
"477",447658,"c(17429, 28745, 48628, 24852, 1600, 30391, 21903, 45603, 9421, 5785)"
"478",448460,"c(11710, 20754, 47591, 26604, 16797, 7175)"
"479",449071,"c(5499, 38383)"
"480",449853,"c(31623, 47626, 47780, 47652, 21137, 46676, 21903, 45063, 46979, 44142)"
"481",450422,"c(2102, 45500, 47209, 13536, 32655, 7948, 49621)"
"482",450777,"c(8021, 19660)"
"483",451034,"c(33819, 27395, 6889, 38349, 34748, 7751, 23909, 47672, 42356)"
"484",451507,"c(19894, 20119, 17429, 47866, 11786, 49026)"
"485",451977,"c(14872, 7463, 32465, 28985, 45392, 48364, 11526)"
"486",452081,"c(13176, 36406, 30489, 21903, 26486, 27420, 46654, 38097, 42265, 24557, 49683, 31678, 44647, 45249, 22993, 45918, 35935)"
"487",452283,"40688"
"488",452768,"c(13176, 27845, 6104, 48135, 26604, 35221, 22825, 3339)"
"489",458197,"c(13176, 21903, 12341, 20995, 31805, 22703, 20448, 4724)"
"490",461163,"c(24954, 35221, 46676, 22367, 26209, 33754, 24852)"
"491",462175,"19511"
"492",462948,"c(15424, 47977, 9558, 11983, 2240, 24010, 46058, 26076, 24273, 15472, 14118)"
"493",464244,"c(27966, 13176, 15872, 47626, 30620, 17616, 43772, 39491, 31960, 46515, 38113)"
"494",464812,"c(28836, 24964, 49683, 18811, 9047, 11230, 9076, 44910, 34969, 10246, 31717, 8479, 160, 47209, 16432, 48364, 30385, 21616)"
"495",465250,"c(18027, 37067, 4957, 33754, 22124, 40571, 33787, 1559, 47087, 47492, 23348, 5973, 16521, 18897, 47154, 36554, 9881, 39877, 37646)"
"496",466064,"c(47017, 35633, 4920, 24810, 36724, 44989, 16185, 11030, 21376, 47866, 13870, 40396, 39024, 35951, 24852, 38662, 22035, 32747)"
"497",466746,"c(39046, 19674, 32573, 17334, 22108, 27316, 35458, 30320, 27845, 27440, 18049, 43488)"
"498",466892,"c(45007, 41065)"
"499",468096,"c(40078, 9065, 46175)"
"500",469502,"c(22882, 45104, 3836, 4306, 33357, 5819, 9076, 1200, 3512, 35584, 32303, 13966, 6245, 46222, 40136, 26040, 20561, 25670, 23909, 31670)"
"501",471204,"c(30776, 48559, 40256, 46667, 36695, 22935, 41220, 5450, 42244, 38508, 13380)"
"502",472089,"c(14277, 11023, 38293, 31927, 4193, 24852, 47766, 28745)"
"503",473539,"c(12341, 8193, 10603, 5025, 14197, 4605, 40198, 46886, 31553, 8174, 38890, 10017, 44570, 43352, 32652, 2326, 27845, 26209)"
"504",473683,"c(19468, 37654, 47209, 32689, 14104, 28449, 39581, 49333, 34886, 12481, 41124, 36227, 35383, 33132, 39430)"
"505",474639,"c(34635, 18814, 25890, 44683, 14218, 46979, 5077, 11109)"
"506",474668,"8571"
"507",476222,"c(47388, 23835, 47893, 41177, 44632, 35221, 26620, 21709, 20119, 2677, 35504)"
"508",477619,"c(44632, 27086, 26620, 12845, 43889, 42242, 2309, 204, 45368, 8425)"
"509",478901,"c(15937, 41540, 5612, 27521, 40604)"
"510",480185,"c(36011, 47223, 45613, 49518, 35420, 7539, 33320, 15025)"
"511",480389,"c(42534, 38483, 12916, 43483, 38797, 9652, 24427)"
"512",481480,"c(24852, 9138, 30885, 34358, 44056)"
"513",481881,"c(45531, 23224, 20682, 17341, 29095, 32285, 10673, 20440, 42872, 35594, 14553, 40261, 2814)"
"514",482466,"c(46979, 14486, 34199, 1723, 2983, 1463, 5785, 6774, 28411, 28728, 46932, 19272, 31342, 9571)"
"515",483814,"c(40199, 20973, 20955)"
"516",484005,"c(33290, 26499, 18465, 11068, 16185, 21681, 16797, 45066, 22825, 47209, 16466, 40982, 46352, 38533, 34427, 49235)"
"517",484265,"42736"
"518",484975,"c(14999, 27360, 13998, 7891, 40486)"
"519",485059,"c(21938, 21616, 37011, 38693, 49683, 12576, 26604, 31717)"
"520",485574,"c(24852, 39747, 49235, 17224, 21137, 17949, 16262, 1577, 7026, 42828, 36076, 21150)"
"521",485577,"c(34126, 31717, 31663, 22950, 49683, 20015, 24852, 24838, 44570)"
"522",485719,"28204"
"523",486002,"c(33065, 39350, 47313, 21616, 24382, 34339, 38294, 44570, 23630, 9387, 5876, 25890, 5460, 47284)"
"524",486140,"c(7446, 7146, 48142, 40600, 15285)"
"525",488787,"c(9550, 4781, 31076, 1359, 248)"
"526",489432,"c(43631, 20463, 12140, 45192, 8859)"
"527",489588,"c(38456, 13176, 16521, 7503, 2480, 49111, 22537, 20888, 32739, 36011, 25340, 5450, 21137, 27966, 43086, 22825, 28289, 27541)"
"528",491541,"c(41468, 5818, 14197, 14992, 16797, 9076, 12099, 38200, 21314)"
"529",492592,"c(29447, 5120, 39190, 27086, 8478, 6722, 36011, 24499, 20580, 48109, 29447, 27086, 39190, 5120)"
"530",493007,"c(42671, 24991, 22852, 13478)"
"531",493664,"c(41805, 13882, 1890, 27966, 27845, 49235, 15349)"
"532",494013,"c(47626, 37053, 24852, 28842, 49683)"
"533",495941,"c(44359, 46979, 19468, 17706, 39812, 13017, 29616, 14790, 19678, 43789, 47209, 14355, 13245, 21137, 19660, 45840, 5876, 48287)"
"534",495993,"c(20622, 5876, 23565, 4367)"
"535",498312,"c(15351, 14335, 41290, 34335)"
"536",501125,"c(22935, 47734)"
"537",501911,"c(19057, 6724, 38817, 9175, 11821, 20463, 27086, 33754, 18523, 33787, 40571, 22124, 46676, 28577, 13873, 16246, 7882, 21100)"
"538",501973,"38928"
"539",502706,"c(5912, 22247, 34466, 41220, 48230, 16797, 24852)"
"540",502886,"c(32433, 28934, 34358, 46667, 31717, 20114, 16759, 391, 36389, 33746, 41259, 33294, 18027, 24852, 8479, 2846, 17600, 22307, 21137)"
"541",505397,"c(33911, 27104, 44811, 24852, 47766, 8424, 38293, 21137, 40310, 19068, 31506, 23236, 2846, 42421, 14882, 24841, 43961)"
